    0.3500    7.155E+01    1.021E+00
    0.4000    8.968E+01    1.021E+00
    0.4500    1.089E+02    1.021E+00
    0.5000    1.290E+02    1.021E+00
    0.6000    1.716E+02    1.022E+00
    0.7000    2.168E+02    1.022E+00
    0.8000    2.642E+02    1.022E+00
    0.9000    3.133E+02    1.022E+00
    1.0000    3.640E+02    1.022E+00
    1.2500    4.961E+02    1.023E+00
    1.5000    6.344E+02    1.023E+00
    1.7500    7.773E+02    1.023E+00
    2.0000    9.236E+02    1.024E+00
    2.5000    1.221E+03    1.024E+00
    3.0000    1.516E+03    1.024E+00
    3.5000    1.796E+03    1.024E+00
    4.0000    2.050E+03    1.025E+00
#  Coc+ 2015 for T9>4
     5.000    2.9050E+03    1.0403E+00
     6.000    3.5570E+03    1.0420E+00
     7.000    4.1936E+03    1.0438E+00
     8.000    4.8119E+03    1.0455E+00
     9.000    5.4103E+03    1.0471E+00
    10.000    5.9883E+03    1.0485E+00
===================================================================================
*- d + d > He3 + n ;
*%Gariazzo2021
 3.2689 1.73183E+00 0. -37.9341
0.0010 	0.0000		1.0101
0.0020 	0.0000		1.01  
0.0030 	0.0000		1.01  
0.0040 	0.60346 	1.0101
0.0050 	3.3996  	1.0101
0.0060 	4.7108  	1.0101
0.0070 	5.4959  	1.0101
0.0080 	7.3931  	1.0101
0.0090 	12.283  	1.0101
0.0100 	22.177  	1.0101
0.0110 	39.217  	1.0101
0.0120 	65.691  	1.0101
0.0130 	104.05  	1.0101
0.0140 	156.89  	1.0101
0.0150 	226.95  	1.0101
0.0160 	317.07  	1.0101
0.0180 	569.33  	1.0101
0.0200 	937.67  	1.0101
0.0250 	2523.   	1.0101
0.0300 	5334.9  	1.0101
0.0400 	15764.  	1.0101
0.0500 	33861.  	1.0101
0.0600 	60432.  	1.0101
0.0700 	95732.  	1.0101
0.0800 	1.3967e5	1.0101
0.0900 	1.9197e5	1.0101
0.1000 	2.5223e5	1.0101
0.1100 	3.2002e5	1.0101
0.1200 	3.9486e5	1.0101
0.1300 	4.7631e5	1.0101
0.1400 	5.6391e5	1.0101
0.1500 	6.5724e5	1.0101
0.1600 	7.5591e5	1.0101
0.1800 	9.6777e5	1.0101
0.2000 	1.1968e6	1.0101
0.2500 	1.8301e6	1.0101
0.3000 	2.5289e6	1.0101
0.3500 	3.2739e6	1.0101
0.4000 	4.0514e6	1.0101
0.4500 	4.8518e6	1.0101
0.5000 	5.6678e6	1.0101
0.6000 	7.3269e6	1.0101
0.7000 	8.9993e6	1.0101
0.8000 	1.0668e7	1.0101
0.9000 	1.2321e7	1.0101
1.0000 	1.3953e7	1.0101
1.2500 	1.7912e7	1.0101
1.5000 	2.168e7 	1.0101
1.7500 	2.5253e7	1.0101
2.0000 	2.8635e7	1.0101
2.5000 	3.4873e7	1.0101
3.0000 	4.0489e7	1.0101
3.5000 	4.5573e7	1.0101
4.0000 	5.0203e7	1.0101
5.0000 	5.8323e7	1.0101
6.0000 	6.5162e7	1.0101
7.0000 	7.083e7 	1.0101
8.0000 	7.5268e7	1.0101
9.0000 	7.8231e7	1.0101
10.0000	7.9172e7	1.0101
===================================================================================
*- d + d > t + p ;
*%Gariazzo2021
 4.03266 1.73492E+00 0. -46.7971
0.0010 	0.00000  	1.0101
0.0020 	0.00000 	1.0101
0.0030 	0.00000 	1.0101
0.0040 	1.0433  	1.01  
0.0050 	3.8486  	1.01  
0.0060 	4.9754  	1.01  
0.0070 	5.5413  	1.01  
0.0080 	7.3141  	1.01  
0.0090 	12.266  	1.01  
0.0100 	22.471  	1.01  
0.0110 	40.116  	1.01  
0.0120 	67.527  	1.01  
0.0130 	107.18  	1.01  
0.0140 	161.7   	1.01  
0.0150 	233.86  	1.01  
0.0160 	326.51  	1.01  
0.0180 	585.14  	1.01  
0.0200 	961.64  	1.0101
0.0250 	2574.1  	1.0101
0.0300 	5417.5  	1.0101
0.0400 	15876.  	1.0101
0.0500 	33850.  	1.0101
0.0600 	60005.  	1.0101
0.0700 	94459.  	1.0101
0.0800 	1.3701e5	1.0101
0.0900 	1.8727e5	1.0101
0.1000 	2.4477e5	1.0101
0.1100 	3.0901e5	1.0101
0.1200 	3.7949e5	1.0101
0.1300 	4.557e5 	1.0101
0.1400 	5.3719e5	1.0101
0.1500 	6.2352e5	1.0101
0.1600 	7.1429e5	1.0101
0.1800 	9.0766e5	1.0101
0.2000 	1.1147e6	1.0101
0.2500 	1.6784e6	1.0101
0.3000 	2.2887e6	1.0101
0.3500 	2.929e6 	1.0101
0.4000 	3.5882e6	1.0101
0.4500 	4.2588e6	1.0101
0.5000 	4.9357e6	1.0101
0.6000 	6.2949e6	1.0101
0.7000 	7.6479e6	1.0101
0.8000 	8.9853e6	1.0101
0.9000 	1.0302e7	1.0101
1.0000 	1.1597e7	1.0101
1.2500 	1.473e7 	1.0101
1.5000 	1.7719e7	1.0101
1.7500 	2.0572e7	1.0101
2.0000 	2.3301e7	1.0101
2.5000 	2.8426e7	1.0101
3.0000 	3.3162e7	1.0101
3.5000 	3.7561e7	1.0101
4.0000 	4.1662e7	1.0101
5.0000 	4.9085e7	1.0101
6.0000 	5.5613e7	1.0101
7.0000 	6.1369e7	1.0101
8.0000 	6.644e7 	1.0101
9.0000 	7.0846e7	1.0101
10.0000	7.4378e7	1.0101
===================================================================================
*- t + p > a + g ; tpg
*%Ser04
! Serpico et al. JCAP12(2004)010
! From tpg_sv.f
   19.8139 2.61058E+10 1.5 -229.93
    0.0010   3.564E-11   1.200E+00
    0.0020   6.662E-08   1.200E+00
    0.0030   2.495E-06   1.200E+00
    0.0040   2.417E-05   1.200E+00
    0.0050   1.206E-04   1.200E+00
    0.0060   4.088E-04   1.200E+00
    0.0070   1.080E-03   1.200E+00
    0.0080   2.401E-03   1.200E+00
    0.0090   4.708E-03   1.200E+00
    0.0100   8.395E-03   1.200E+00
    0.0110   1.391E-02   1.200E+00
    0.0120   2.171E-02   1.200E+00
    0.0130   3.232E-02   1.200E+00
    0.0140   4.624E-02   1.200E+00
    0.0150   6.399E-02   1.200E+00
    0.0160   8.608E-02   1.200E+00
    0.0180   1.453E-01   1.200E+00
    0.0200   2.279E-01   1.200E+00
    0.0250   5.595E-01   1.200E+00
    0.0300   1.107E+00   1.200E+00
    0.0400   2.978E+00   1.200E+00
    0.0500   6.005E+00   1.200E+00
    0.0600   1.024E+01   1.200E+00
    0.0700   1.569E+01   1.200E+00
    0.0800   2.231E+01   1.200E+00
    0.0900   3.005E+01   1.200E+00
    0.1000   3.886E+01   1.200E+00
    0.1100   4.868E+01   1.200E+00
    0.1200   5.945E+01   1.200E+00
    0.1300   7.113E+01   1.200E+00
    0.1400   8.367E+01   1.200E+00
    0.1500   9.701E+01   1.200E+00
    0.1600   1.111E+02   1.200E+00
    0.1800   1.415E+02   1.200E+00
    0.2000   1.746E+02   1.200E+00
    0.2500   2.674E+02   1.200E+00
    0.3000   3.726E+02   1.200E+00
    0.3500   4.885E+02   1.200E+00
    0.4000   6.135E+02   1.200E+00
    0.4500   7.468E+02   1.200E+00
    0.5000   8.873E+02   1.200E+00
    0.6000   1.188E+03   1.200E+00
    0.7000   1.512E+03   1.200E+00
    0.8000   1.857E+03   1.200E+00
    0.9000   2.220E+03   1.200E+00
    1.0000   2.599E+03   1.200E+00
    1.2500   3.615E+03   1.200E+00
    1.5000   4.713E+03   1.200E+00
    1.7500   5.884E+03   1.200E+00
    2.0000   7.120E+03   1.200E+00
    2.5000   9.763E+03   1.200E+00
    3.0000   1.261E+04   1.200E+00
    3.5000   1.562E+04   1.200E+00
    4.0000   1.879E+04   1.200E+00
    5.0000   2.553E+04   1.200E+00
    6.0000   3.274E+04   1.200E+00
    7.0000   4.034E+04   1.200E+00
    8.0000   4.828E+04   1.200E+00
    9.0000   5.654E+04   1.200E+00
   10.0000   6.507E+04   1.200E+00
===================================================================================
*- t + d > a + n ;
*%deSouza19a
! de Souza, Reece Boston, Coc, and Iliadis, PRC C 99, 014619 (2019)
   17.589 5.5369E+00 0. -204.1236
  1.00E-03     1.998E-07     1.006E+00                        
  2.00E-03     1.445E-03     1.006E+00                        
  3.00E-03     1.046E-01     1.006E+00                        
  4.00E-03     1.539E+00     1.006E+00                        
  5.00E-03     1.034E+01     1.006E+00                        
  6.00E-03     4.405E+01     1.006E+00                        
  7.00E-03     1.397E+02     1.006E+00                        
  8.00E-03     3.614E+02     1.006E+00                        
  9.00E-03     8.060E+02     1.006E+00                        
  1.00E-02     1.606E+03     1.006E+00                        
  1.10E-02     2.934E+03     1.006E+00                        
  1.20E-02     4.998E+03     1.005E+00                        
  1.30E-02     8.044E+03     1.005E+00                        
  1.40E-02     1.235E+04     1.005E+00                        
  1.50E-02     1.824E+04     1.005E+00                        
  1.60E-02     2.604E+04     1.005E+00                        
  1.80E-02     4.891E+04     1.005E+00                        
  2.00E-02     8.416E+04     1.005E+00                        
  2.50E-02     2.499E+05     1.005E+00                        
  3.00E-02     5.743E+05     1.005E+00                        
  4.00E-02     1.942E+06     1.005E+00                        
  5.00E-02     4.638E+06     1.005E+00                        
  6.00E-02     9.013E+06     1.004E+00                        
  7.00E-02     1.527E+07     1.004E+00                        
  8.00E-02     2.348E+07     1.004E+00                        
  9.00E-02     3.356E+07     1.004E+00                        
  1.00E-01     4.536E+07     1.004E+00                        
  1.10E-01     5.866E+07     1.003E+00                        
  1.20E-01     7.320E+07     1.003E+00                        
  1.30E-01     8.873E+07     1.003E+00                        
  1.40E-01     1.050E+08     1.003E+00                        
  1.50E-01     1.218E+08     1.003E+00                        
  1.60E-01     1.388E+08     1.003E+00                        
  1.80E-01     1.732E+08     1.003E+00                        
  2.00E-01     2.069E+08     1.003E+00                        
  2.50E-01     2.843E+08     1.002E+00                        
  3.00E-01     3.483E+08     1.002E+00                        
  3.50E-01     3.988E+08     1.002E+00                        
  4.00E-01     4.375E+08     1.002E+00                        
  4.50E-01     4.663E+08     1.002E+00                        
  5.00E-01     4.873E+08     1.003E+00                        
  6.00E-01     5.119E+08     1.003E+00                        
  7.00E-01     5.210E+08     1.003E+00                        
  8.00E-01     5.206E+08     1.003E+00                        
  9.00E-01     5.145E+08     1.003E+00                        
  1.00E+00     5.051E+08     1.003E+00                        
  1.25E+00     4.628E+08     1.006E+00                        
  1.50E+00     4.332E+08     1.007E+00                        
  1.75E+00     4.055E+08     1.008E+00                        
  2.00E+00     3.806E+08     1.008E+00                        
  2.50E+00     3.389E+08     1.010E+00                        
  3.00E+00     3.062E+08     1.011E+00                        
  3.50E+00     2.803E+08     1.013E+00                        
  4.00E+00     2.593E+08     1.014E+00                        
  5.00E+00     2.275E+08     1.017E+00                        
  6.00E+00     2.043E+08     1.019E+00                        
  7.00E+00     1.871E+08     1.022E+00                        
  8.00E+00     1.742E+08     1.024E+00                        
  9.00E+00     1.642E+08     1.026E+00                        
  1.00E+01     1.561E+08     1.027E+00                        
===================================================================================
*- t + a > Li7 + g ;
*%DAACV04
   2.46762 1.1133D+10 1.5 -28.6355
     0.001    6.2654E-28    1.0492E+00
     0.002    6.8579E-21    1.0492E+00
     0.003    1.7379E-17    1.0491E+00
     0.004    2.4076E-15    1.0491E+00
     0.005    7.9718E-14    1.0491E+00
     0.006    1.1448E-12    1.0491E+00
     0.007    9.5767E-12    1.0491E+00
     0.008    5.5085E-11    1.0491E+00
     0.009    2.4116E-10    1.0491E+00
     0.010    8.5873E-10    1.0490E+00
     0.011    2.6029E-09    1.0490E+00
     0.012    6.9369E-09    1.0490E+00
     0.013    1.6648E-08    1.0490E+00
     0.014    3.6635E-08    1.0490E+00
     0.015    7.4950E-08    1.0490E+00
     0.016    1.4413E-07    1.0490E+00
     0.018    4.5757E-07    1.0489E+00
     0.020    1.2351E-06    1.0489E+00
     0.025    8.9724E-06    1.0489E+00
     0.030    4.0446E-05    1.0488E+00
     0.040    3.5851E-04    1.0487E+00
     0.050    1.6737E-03    1.0485E+00
     0.060    5.3804E-03    1.0484E+00
     0.070    1.3597E-02    1.0483E+00
     0.080    2.9091E-02    1.0482E+00
     0.090    5.5148E-02    1.0481E+00
     0.100    9.5411E-02    1.0480E+00
     0.110    1.5374E-01    1.0479E+00
     0.120    2.3404E-01    1.0478E+00
     0.130    3.4027E-01    1.0477E+00
     0.140    4.7618E-01    1.0476E+00
     0.150    6.4542E-01    1.0475E+00
     0.160    8.5141E-01    1.0474E+00
     0.180    1.3861E+00    1.0472E+00
     0.200    2.1023E+00    1.0470E+00
     0.250    4.7953E+00    1.0465E+00
     0.300    8.9017E+00    1.0461E+00
     0.350    1.4480E+01    1.0457E+00
     0.400    2.1509E+01    1.0453E+00
     0.450    2.9922E+01    1.0449E+00
     0.500    3.9625E+01    1.0446E+00
     0.600    6.2478E+01    1.0440E+00
     0.700    8.9225E+01    1.0435E+00
     0.800    1.1910E+02    1.0431E+00
     0.900    1.5145E+02    1.0428E+00
     1.000    1.8576E+02    1.0425E+00
     1.250    2.7755E+02    1.0420E+00
     1.500    3.7472E+02    1.0419E+00
     1.750    4.7494E+02    1.0422E+00
     2.000    5.7704E+02    1.0428E+00
     2.500    7.8536E+02    1.0450E+00
     3.000    9.9960E+02    1.0487E+00
     3.500    1.2221E+03    1.0537E+00
     4.000    1.4560E+03    1.0600E+00
     5.000    1.9733E+03    1.0763E+00
     6.000    2.5848E+03    1.0970E+00
     7.000    3.3306E+03    1.1216E+00
     8.000    4.2615E+03    1.1491E+00
     9.000    5.4441E+03    1.1786E+00
    10.000    6.9683E+03    1.2089E+00
===================================================================================
*- He3 + n > t + p ;
*%DAACV04
   0.763754 1.00178D+00 0.0 -8.8630
     0.001    6.7993E+08    1.0134E+00
     0.002    6.7606E+08    1.0133E+00
     0.003    6.7292E+08    1.0131E+00
     0.004    6.7022E+08    1.0130E+00
     0.005    6.6783E+08    1.0129E+00
     0.006    6.6566E+08    1.0129E+00
     0.007    6.6366E+08    1.0128E+00
     0.008    6.6180E+08    1.0127E+00
     0.009    6.6006E+08    1.0127E+00
     0.010    6.5840E+08    1.0126E+00
     0.011    6.5683E+08    1.0125E+00
     0.012    6.5533E+08    1.0125E+00
     0.013    6.5390E+08    1.0124E+00
     0.014    6.5252E+08    1.0124E+00
     0.015    6.5119E+08    1.0124E+00
     0.016    6.4991E+08    1.0123E+00
     0.018    6.4745E+08    1.0122E+00
     0.020    6.4514E+08    1.0122E+00
     0.025    6.3984E+08    1.0120E+00
     0.030    6.3508E+08    1.0119E+00
     0.040    6.2670E+08    1.0117E+00
     0.050    6.1941E+08    1.0116E+00
     0.060    6.1290E+08    1.0115E+00
     0.070    6.0700E+08    1.0115E+00
     0.080    6.0157E+08    1.0115E+00
     0.090    5.9654E+08    1.0114E+00
     0.100    5.9185E+08    1.0114E+00
     0.110    5.8745E+08    1.0115E+00
     0.120    5.8331E+08    1.0115E+00
     0.130    5.7938E+08    1.0115E+00
     0.140    5.7567E+08    1.0115E+00
     0.150    5.7213E+08    1.0115E+00
     0.160    5.6875E+08    1.0115E+00
     0.180    5.6244E+08    1.0116E+00
     0.200    5.5664E+08    1.0116E+00
     0.250    5.4397E+08    1.0118E+00
     0.300    5.3338E+08    1.0119E+00
     0.350    5.2443E+08    1.0121E+00
     0.400    5.1684E+08    1.0123E+00
     0.450    5.1039E+08    1.0125E+00
     0.500    5.0493E+08    1.0127E+00
     0.600    4.9648E+08    1.0132E+00
     0.700    4.9069E+08    1.0138E+00
     0.800    4.8694E+08    1.0144E+00
     0.900    4.8480E+08    1.0150E+00
     1.000    4.8390E+08    1.0156E+00
     1.250    4.8553E+08    1.0169E+00
     1.500    4.9078E+08    1.0179E+00
     1.750    4.9826E+08    1.0188E+00
     2.000    5.0716E+08    1.0194E+00
     2.500    5.2740E+08    1.0203E+00
     3.000    5.4903E+08    1.0206E+00
     3.500    5.7064E+08    1.0208E+00
     4.000    5.9142E+08    1.0208E+00
     5.000    6.2883E+08    1.0206E+00
     6.000    6.5977E+08    1.0204E+00
     7.000    6.8438E+08    1.0202E+00
     8.000    7.0341E+08    1.0202E+00
     9.000    7.1774E+08    1.0202E+00
    10.000    7.2819E+08    1.0202E+00
===================================================================================
*- He3 + d > a + p ;
*%deSouza19b
! de Souza, Iliadis and Coc, ApJ  872 (2019) 75 
   18.35 5.5438D+00 0.0 -212.987
  1.00E-03     3.496E-19     1.017E+00                        
  2.00E-03     6.035E-13     1.017E+00                        
  3.00E-03     6.248E-10     1.016E+00                        
  4.00E-03     4.926E-08     1.016E+00                        
  5.00E-03     1.093E-06     1.016E+00                        
  6.00E-03     1.158E-05     1.016E+00                        
  7.00E-03     7.600E-05     1.016E+00                        
  8.00E-03     3.581E-04     1.016E+00                        
  9.00E-03     1.325E-03     1.016E+00                        
  1.00E-02     4.085E-03     1.016E+00                        
  1.10E-02     1.092E-02     1.016E+00                        
  1.20E-02     2.604E-02     1.016E+00                        
  1.30E-02     5.661E-02     1.016E+00                        
  1.40E-02     1.140E-01     1.016E+00                        
  1.50E-02     2.151E-01     1.016E+00                        
  1.60E-02     3.845E-01     1.016E+00                        
  1.80E-02     1.073E+00     1.016E+00                        
  2.00E-02     2.593E+00     1.016E+00                        
  2.50E-02     1.515E+01     1.016E+00                        
  3.00E-02     5.802E+01     1.015E+00                        
  4.00E-02     4.089E+02     1.015E+00                        
  5.00E-02     1.635E+03     1.015E+00                        
  6.00E-02     4.703E+03     1.015E+00                        
  7.00E-02     1.093E+04     1.014E+00                        
  8.00E-02     2.194E+04     1.014E+00                        
  9.00E-02     3.956E+04     1.014E+00                        
  1.00E-01     6.578E+04     1.014E+00                        
  1.10E-01     1.027E+05     1.013E+00                        
  1.20E-01     1.526E+05     1.013E+00                        
  1.30E-01     2.176E+05     1.013E+00                        
  1.40E-01     3.000E+05     1.013E+00                        
  1.50E-01     4.019E+05     1.013E+00                        
  1.60E-01     5.255E+05     1.012E+00                        
  1.80E-01     8.462E+05     1.012E+00                        
  2.00E-01     1.278E+06     1.012E+00                        
  2.50E-01     2.926E+06     1.011E+00                        
  3.00E-01     5.493E+06     1.011E+00                        
  3.50E-01     9.021E+06     1.011E+00                        
  4.00E-01     1.345E+07     1.011E+00                        
  4.50E-01     1.865E+07     1.011E+00                        
  5.00E-01     2.448E+07     1.011E+00                        
  6.00E-01     3.735E+07     1.011E+00                        
  7.00E-01     5.086E+07     1.012E+00                        
  8.00E-01     6.413E+07     1.012E+00                        
  9.00E-01     7.662E+07     1.012E+00                        
  1.00E+00     8.799E+07     1.012E+00                        
  1.25E+00     1.097E+08     1.022E+00                        
  1.50E+00     1.269E+08     1.022E+00                        
  1.75E+00     1.389E+08     1.022E+00                        
  2.00E+00     1.471E+08     1.022E+00                        
  2.50E+00     1.562E+08     1.023E+00                        
  3.00E+00     1.595E+08     1.023E+00                        
  3.50E+00     1.599E+08     1.024E+00                        
  4.00E+00     1.587E+08     1.025E+00                        
  5.00E+00     1.543E+08     1.026E+00                        
  6.00E+00     1.492E+08     1.028E+00                        
  7.00E+00     1.440E+08     1.029E+00                        
  8.00E+00     1.392E+08     1.030E+00                        
  9.00E+00     1.346E+08     1.032E+00                        
  1.00E+01     1.304E+08     1.033E+00                        
===================================================================================
*- He3 + a > Be7 + g ;
*%Ili16
 1.58713 1.11289E+10 1.5 -18.4179
    0.0010    1.178E-47    1.024E+00
    0.0020    2.300E-36    1.024E+00
    0.0030    6.811E-31    1.024E+00
    0.0040    1.911E-27    1.024E+00
    0.0050    5.391E-25    1.024E+00
    0.0060    3.975E-23    1.024E+00
