3.289640684128431782e-03
1.733296695938696050e-02
4.259817719313780532e-02
7.909120567591330919e-02
1.268132059613835128e-01
1.857649518962501967e-01
2.559472514159121803e-01
3.373610237044772364e-01
4.300073197486608545e-01
5.338873292250742031e-01
6.490023832335743981e-01
7.753539555483995871e-01
9.129436632751926073e-01
1.061773267249090047e+00
1.221844672313628033e+00
1.393159927543620613e+00
1.575721226442518441e+00
1.769530907129847286e+00
1.974591452527085345e+00
2.190905490546668943e+00
2.418475794286850000e+00
2.657305282234044164e+00
2.907397018473696804e+00
3.168754212910324775e+00
3.441380221497171377e+00
3.725278546475778718e+00
4.020452836625700854e+00
4.326906887524514467e+00
4.644644641818259423e+00
4.973670189502416683e+00
5.313987768213510599e+00
5.665601763531411095e+00
6.028516709292430775e+00
6.402737287913259578e+00
6.788268330725822253e+00
7.185114818323130592e+00
7.593281880916175730e+00
8.012774798701956414e+00
8.443599002242686780e+00
8.885760072856262681e+00
9.339263743018070940e+00
9.804115896774183270e+00
1.028032257016604056e+01
1.076788995166668705e+01
1.126682438262862362e+01
1.177713235774339395e+01
1.229882052551293903e+01
1.283189568873284792e+01
1.337636480498755986e+01
1.393223498715762432e+01
1.449951350393909522e+01
1.507820778037518039e+01
1.566832539840019045e+01
1.626987409739595236e+01
1.688286177476073036e+01
1.750729648649078030e+01
1.814318644777465650e+01
1.879054003360034741e+01
1.944936577937538047e+01
2.011967238155999027e+01
2.080146869831347445e+01
2.149476375015386154e+01
2.219956672063097258e+01
2.291588695701309319e+01
2.364373397098724894e+01
2.438311743937335407e+01
2.513404720485225141e+01
2.589653327670785288e+01
2.667058583158348029e+01
2.745621521425258749e+01
2.825343193840394562e+01
2.906224668744150108e+01
2.988267031529904472e+01
3.071471384726980247e+01
3.155838848085117831e+01
3.241370558660473478e+01
3.328067670903165265e+01
3.415931356746375513e+01
3.504962805697036998e+01
3.595163224928106871e+01
