# T[K] Gamma_nTOp[1/tau_n] Gamma_pTOn[1/tau_n]
# fingerprint_hash: 3db60839e5c3924a
# fingerprint: {"QED_corrections":true,"T_end_MeV":0.001,"T_start_cosmo_MeV":40.0,"analytic_distortions":false,"delta_xi_nu":0.0,"finite_mass_corrections":true,"format_version":1,"incomplete_decoupling":true,"munuOverTnu":-0.03,"nevo_file":null,"nevo_file_prefix":"NEVOPRIMAT","nevo_spectral_file":null,"radiative_corrections":true,"sampling_nTOp_per_decade":80,"spectral_distortions":true,"y_SZ":0.0}
1.160451812155007198e+07 9.999972319372477658e-01 0.000000000000000000e+00
1.194445382843508385e+07 9.999971857149775323e-01 0.000000000000000000e+00
1.229434740548801981e+07 9.999971379928185300e-01 0.000000000000000000e+00
1.265449055251050368e+07 9.999970887320810409e-01 0.000000000000000000e+00
1.302518351418111660e+07 9.999970378927787173e-01 0.000000000000000000e+00
1.340673533036361635e+07 9.999969854335915009e-01 0.000000000000000000e+00
1.379946409374797717e+07 9.999969313118280967e-01 0.000000000000000000e+00
1.420369721503815055e+07 9.999968754833891138e-01 0.000000000000000000e+00
1.461977169590851478e+07 9.999968179027270976e-01 0.000000000000000000e+00
1.504803440995584987e+07 9.999967585228071165e-01 0.000000000000000000e+00
1.548884239188134670e+07 9.999966972950669053e-01 0.000000000000000000e+00
1.594256313514404185e+07 9.999966341693752314e-01 0.000000000000000000e+00
1.640957489833307080e+07 9.999965690939891516e-01 0.000000000000000000e+00
1.689026702051510662e+07 9.999965020155108242e-01 0.000000000000000000e+00
1.738504024581887946e+07 9.999964328788423229e-01 0.000000000000000000e+00
1.789430705752837285e+07 9.999963616271403399e-01 0.000000000000000000e+00
1.841849202196240798e+07 9.999962882017682242e-01 0.000000000000000000e+00
1.895803214242760837e+07 9.999962125422477976e-01 0.000000000000000000e+00
1.951337722354025394e+07 9.999961345862090623e-01 0.000000000000000000e+00
2.008499024621973559e+07 9.999960542693375753e-01 0.000000000000000000e+00
2.067334775366751477e+07 9.999959715253230463e-01 0.000000000000000000e+00
2.127894024865204096e+07 9.999958862858010500e-01 0.000000000000000000e+00
2.190227260243212804e+07 9.999957984802981814e-01 0.000000000000000000e+00
2.254386447565865889e+07 9.999957080361704387e-01 0.000000000000000000e+00
2.320425075160592049e+07 9.999956148785408283e-01 0.000000000000000000e+00
2.388398198209420219e+07 9.999955189302326408e-01 0.000000000000000000e+00
2.458362484647430480e+07 9.999954201116991737e-01 0.000000000000000000e+00
