# T[K] L_nTOpCCRTh L_pTOnCCRTh
# fingerprint_hash: f2f067e2842add12
# fingerprint: {"QED_corrections":true,"T_end_MeV":0.001,"T_start_cosmo_MeV":40.0,"format_version":1,"incomplete_decoupling":true,"nevo_file":null,"nevo_file_prefix":"NEVOPRIMAT","sampling_nTOp_thermal_per_decade":20}
1.423097664755147362e+10 2.345891513472792234e+00 8.906781213816981069e-01
1.599070522068369102e+10 5.517842127623949544e+00 2.256183158996580396e+00
1.796803267882502365e+10 1.224880183855228566e+01 5.427286470851576006e+00
2.018986616861160660e+10 2.612039204481224886e+01 1.256983607449949503e+01
2.268644003451941681e+10 5.418718521020731771e+01 2.811248899436601434e+01
2.549172724284769058e+10 1.101941890621659184e+02 6.133774269783663158e+01
2.864390168025358963e+10 2.204413300160780409e+02 1.307085366838709319e+02
3.218585761771939468e+10 4.358753117980131719e+02 2.738030646621301116e+02
3.616579340873265839e+10 8.531873194783235022e+02 5.635506121356388576e+02
4.063786736454887390e+10 1.658128679357691908e+03 1.145901638600912065e+03
4.566293473157725525e+10 3.198254986178905710e+03 2.302550505029615579e+03
5.130937579955930328e+10 6.137182581423098782e+03 4.581717363762666537e+03
5.765402640929790497e+10 1.172320270540967977e+04 9.040528280379630814e+03
6.478322352213394165e+10 2.232333382540438834e+04 1.771323686932935379e+04
7.279398007910748291e+10 4.229751221703240299e+04 3.440811147260219877e+04
8.179530513709378052e+10 7.997337665365776047e+04 6.658728983300887921e+04
9.190968724610893250e+10 1.508019750858258049e+05 1.280306462170923769e+05
1.032747612533417053e+11 2.836020001595814829e+05 2.453057912280630553e+05
1.160451812155009613e+11 5.320621711955029750e+05 4.678253841574886465e+05
