# T[K] L_nTOpCCRTh L_pTOnCCRTh
# fingerprint_hash: 3755cf0b6a295035
# fingerprint: {"QED_corrections":false,"T_end_MeV":0.001,"T_start_cosmo_MeV":40.0,"format_version":1,"incomplete_decoupling":false,"nevo_file":null,"nevo_file_prefix":"NEVOPRIMAT","sampling_nTOp_thermal_per_decade":20}
1.423097664755147362e+10 2.262499044250842584e+00 9.177649632630375809e-01
1.599070522068369102e+10 5.398835308058917981e+00 2.292171050562950008e+00
1.796803267882502365e+10 1.206727242860027083e+01 5.482856116024703574e+00
2.018986616861160660e+10 2.583318039150474021e+01 1.263642520718429196e+01
2.268644003451941681e+10 5.377098072092588410e+01 2.820843757056939438e+01
2.549172724284769058e+10 1.093879134090925760e+02 6.135701024865036146e+01
2.864390168025358963e+10 2.193453849128904096e+02 1.309334604201519312e+02
3.218585761771939468e+10 4.344296840123893730e+02 2.734885870868887423e+02
3.616579340873265839e+10 8.508887339091859303e+02 5.635844070772282066e+02
4.063786736454887390e+10 1.653989225354307337e+03 1.146367233261407819e+03
4.566293473157725525e+10 3.190913823784935175e+03 2.302107804925532491e+03
5.130937579955930328e+10 6.130964020976953179e+03 4.582669000105121995e+03
5.765402640929790497e+10 1.171780310415412350e+04 9.034457991003773714e+03
6.478322352213394165e+10 2.229332398834671767e+04 1.768807124501034923e+04
7.279398007910748291e+10 4.228304845228123304e+04 3.445626475123610726e+04
8.179530513709378052e+10 7.995390514233631257e+04 6.651397483465596451e+04
9.190968724610893250e+10 1.507886159532330348e+05 1.280289327854461153e+05
1.032747612533417053e+11 2.836744425851027481e+05 2.452551644952154893e+05
1.160451812155009613e+11 5.322208688938101986e+05 4.677195993382986635e+05
