# T[K] Gamma_nTOp[1/tau_n] Gamma_pTOn[1/tau_n]
# fingerprint_hash: debcadb634152bdb
# fingerprint: {"QED_corrections":true,"T_end_MeV":0.001,"T_start_cosmo_MeV":40.0,"analytic_distortions":false,"delta_xi_nu":0.0,"finite_mass_corrections":true,"format_version":1,"incomplete_decoupling":true,"munuOverTnu":0.02000000000000001,"nevo_file":null,"nevo_file_prefix":"NEVOPRIMAT","nevo_spectral_file":null,"radiative_corrections":true,"sampling_nTOp_per_decade":80,"spectral_distortions":true,"y_SZ":0.0}
1.160451812155007198e+07 9.999972327875396028e-01 0.000000000000000000e+00
1.194445382843508385e+07 9.999971865673148441e-01 0.000000000000000000e+00
1.229434740548801981e+07 9.999971388470917377e-01 0.000000000000000000e+00
1.265449055251050368e+07 9.999970895881863386e-01 0.000000000000000000e+00
1.302518351418111660e+07 9.999970387506176284e-01 0.000000000000000000e+00
1.340673533036361635e+07 9.999969862930701003e-01 0.000000000000000000e+00
1.379946409374797717e+07 9.999969321728577887e-01 0.000000000000000000e+00
1.420369721503815055e+07 9.999968763458856325e-01 0.000000000000000000e+00
1.461977169590851478e+07 9.999968187666105068e-01 0.000000000000000000e+00
1.504803440995584987e+07 9.999967593880019212e-01 0.000000000000000000e+00
1.548884239188134670e+07 9.999966981615012740e-01 0.000000000000000000e+00
1.594256313514404185e+07 9.999966350369813295e-01 0.000000000000000000e+00
1.640957489833307080e+07 9.999965699627024751e-01 0.000000000000000000e+00
1.689026702051510662e+07 9.999965028852705329e-01 0.000000000000000000e+00
1.738504024581887946e+07 9.999964337495907962e-01 0.000000000000000000e+00
1.789430705752837285e+07 9.999963624988229549e-01 0.000000000000000000e+00
1.841849202196240798e+07 9.999962890743334665e-01 0.000000000000000000e+00
1.895803214242760837e+07 9.999962134156468174e-01 0.000000000000000000e+00
1.951337722354025394e+07 9.999961354603957853e-01 0.000000000000000000e+00
2.008499024621973559e+07 9.999960551442690360e-01 0.000000000000000000e+00
2.067334775366751477e+07 9.999959724009583883e-01 0.000000000000000000e+00
2.127894024865204096e+07 9.999958871621029699e-01 0.000000000000000000e+00
2.190227260243212804e+07 9.999957993572328174e-01 0.000000000000000000e+00
2.254386447565865889e+07 9.999957089137088140e-01 0.000000000000000000e+00
2.320425075160592049e+07 9.999956157566596282e-01 0.000000000000000000e+00
2.388398198209420219e+07 9.999955198089186537e-01 0.000000000000000000e+00
2.458362484647430480e+07 9.999954209909531766e-01 0.000000000000000000e+00
2.530376262405800447e+07 9.999953192207918784e-01 0.000000000000000000e+00
2.604499568038682267e+07 9.999952144139454546e-01 0.000000000000000000e+00
2.680794196774604172e+07 9.999951064833221270e-01 0.000000000000000000e+00
