# T[K] Gamma_nTOp[1/tau_n] Gamma_pTOn[1/tau_n]
# fingerprint_hash: d2438e7dec128039
# fingerprint: {"QED_corrections":true,"T_end_MeV":0.001,"T_start_cosmo_MeV":40.0,"analytic_distortions":false,"delta_xi_nu":0.0,"finite_mass_corrections":true,"format_version":1,"incomplete_decoupling":true,"munuOverTnu":0.05000000000000002,"nevo_file":null,"nevo_file_prefix":"NEVOPRIMAT","nevo_spectral_file":null,"radiative_corrections":true,"sampling_nTOp_per_decade":80,"spectral_distortions":true,"y_SZ":0.0}
1.160451812155007198e+07 9.999972332933854124e-01 0.000000000000000000e+00
1.194445382843508385e+07 9.999971870744931435e-01 0.000000000000000000e+00
1.229434740548801981e+07 9.999971393555351362e-01 0.000000000000000000e+00
1.265449055251050368e+07 9.999970900978306654e-01 0.000000000000000000e+00
1.302518351418111660e+07 9.999970392614013770e-01 0.000000000000000000e+00
1.340673533036361635e+07 9.999969868049352062e-01 0.000000000000000000e+00
1.379946409374797717e+07 9.999969326857491847e-01 0.000000000000000000e+00
1.420369721503815055e+07 9.999968768597504720e-01 0.000000000000000000e+00
1.461977169590851478e+07 9.999968192813991630e-01 0.000000000000000000e+00
1.504803440995584987e+07 9.999967599036667654e-01 0.000000000000000000e+00
1.548884239188134670e+07 9.999966986779975642e-01 0.000000000000000000e+00
1.594256313514404185e+07 9.999966355542661001e-01 0.000000000000000000e+00
1.640957489833307080e+07 9.999965704807354250e-01 0.000000000000000000e+00
1.689026702051510662e+07 9.999965034040130263e-01 0.000000000000000000e+00
1.738504024581887946e+07 9.999964342690064178e-01 0.000000000000000000e+00
1.789430705752837285e+07 9.999963630188768438e-01 0.000000000000000000e+00
1.841849202196240798e+07 9.999962895949929820e-01 0.000000000000000000e+00
1.895803214242760837e+07 9.999962139368808733e-01 0.000000000000000000e+00
1.951337722354025394e+07 9.999961359821748497e-01 0.000000000000000000e+00
2.008499024621973559e+07 9.999960556665653533e-01 0.000000000000000000e+00
2.067334775366751477e+07 9.999959729237459793e-01 0.000000000000000000e+00
2.127894024865204096e+07 9.999958876853577427e-01 0.000000000000000000e+00
2.190227260243212804e+07 9.999957998809326787e-01 0.000000000000000000e+00
2.254386447565865889e+07 9.999957094378344458e-01 0.000000000000000000e+00
2.320425075160592049e+07 9.999956162811959315e-01 0.000000000000000000e+00
2.388398198209420219e+07 9.999955203338558585e-01 0.000000000000000000e+00
2.458362484647430480e+07 9.999954215162902837e-01 0.000000000000000000e+00
2.530376262405800447e+07 9.999953197465416554e-01 0.000000000000000000e+00
2.604499568038682267e+07 9.999952149401423185e-01 0.000000000000000000e+00
2.680794196774604172e+07 9.999951070100335793e-01 0.000000000000000000e+00
2.759323754033992812e+07 9.999949958664788863e-01 0.000000000000000000e+00
2.840153708455819264e+07 9.999948814169695721e-01 0.000000000000000000e+00
2.923351446477630734e+07 9.999947635661237122e-01 0.000000000000000000e+00
3.008986328514331579e+07 9.999946422155757686e-01 0.000000000000000000e+00
3.097129746782724559e+07 9.999945172638612378e-01 0.000000000000000000e+00
3.187855184819832072e+07 9.999943886062904186e-01 0.000000000000000000e+00
3.281238278744807094e+07 9.999942561348209580e-01 0.000000000000000000e+00
3.377356880315344781e+07 9.999941197379266233e-01 0.000000000000000000e+00
3.476291121831235290e+07 9.999939793004718469e-01 0.000000000000000000e+00
3.578123482939223200e+07 9.999938347035975950e-01 0.000000000000000000e+00
3.682938859394711256e+07 9.999936858246342153e-01 0.000000000000000000e+00
3.790824633837836981e+07 9.999935325370494787e-01 0.000000000000000000e+00
3.901870748642701656e+07 9.999933747104593484e-01 0.000000000000000000e+00
4.016169780900728703e+07 9.999932122107184629e-01 0.000000000000000000e+00
4.133817019600404054e+07 9.999930449001229738e-01 0.000000000000000000e+00
4.254910545068005472e+07 9.999928726377543819e-01 0.000000000000000000e+00
4.379551310735325515e+07 9.999926952800066715e-01 0.000000000000000000e+00
