# grid rho_e p_e drho_e_dT dp_e_dT
# fingerprint_hash: 930c11db8e5d4639
# fingerprint: {"T_start_cosmo_MeV":40.0,"format_version":1,"n_electron_table":2000}
2.070876594483697306e-02 3.110447016813741530e-15 1.185001230610486540e-16 3.951909820514919050e-12 1.559217555723646808e-13
2.080307824649860887e-02 3.504570122195098995e-15 1.340850380250836238e-16 4.413724717763047510e-12 1.749094590403775479e-13
2.089782006724740307e-02 3.946641222443881962e-15 1.516429451171251094e-16 4.927028371355238385e-12 1.961106066051711612e-13
2.099299336320830864e-02 4.442244852442229046e-15 1.714136786988293905e-16 5.497275386669798988e-12 2.197713520036554583e-13
2.108860009941487812e-02 4.997586140722236795e-15 1.936649869886825131e-16 6.130466689753709251e-12 2.461638566106864292e-13
2.118464224984989777e-02 5.619556343445296377e-15 2.186956322507608084e-16 6.833200936584205787e-12 2.755888870134329201e-13
2.128112179748610500e-02 6.315804921882244700e-15 2.468388224418359036e-16 7.612730430716713329e-12 3.083786562930002414e-13
2.137804073432709659e-02 7.094818777358085703e-15 2.784659822359084992e-16 8.477021913767441491e-12 3.448999303170876260e-13
2.147540106144853536e-02 7.966009311330957018e-15 3.139909597139936223e-16 9.434822619920314030e-12 3.855574220636489805e-13
2.157320478903941921e-02 8.939808036303692013e-15 3.538746287214054924e-16 1.049573201411691404e-11 4.307974988368726467e-13
2.167145393644356183e-02 1.002777152595393534e-14 3.986299876864504139e-16 1.167027966390153763e-11 4.811122292120020926e-13
2.177015053220134749e-02 1.124269656054004952e-14 4.488277787447936598e-16 1.297000972713578340e-11 5.370437986626057364e-13
2.186929661409157954e-02 1.259874639665425603e-14 5.051026817972480684e-16 1.440757257207342251e-11 5.991893250920216304e-13
2.196889422917352661e-02 1.411158916914764246e-14 5.681601390442567743e-16 1.599682408271804992e-11 6.682061079195802691e-13
2.206894543382925331e-02 1.579854951793593164e-14 6.387838705740168975e-16 1.775293324107105565e-11 7.448173469717232167e-13
2.216945229380603774e-02 1.767877462384643517e-14 7.178441470387280690e-16 1.969249861893568928e-11 8.298183702084761921e-13
2.227041688425900057e-02 1.977341593615641811e-14 8.063068913687399831e-16 2.183367445551168572e-11 9.240834122886660440e-13
2.237184128979401859e-02 2.210582798047196926e-14 9.052436878816818885e-16 2.419630704319800682e-11 1.028572989153993716e-12
2.247372760451067999e-02 2.470178574963035573e-14 1.015842784080858960e-15 2.680208219296425747e-11 1.144341917204414082e-12
2.257607793204560037e-02 2.758972230292722473e-14 1.139421177945230205e-15 2.967468460248695967e-11 1.272548029259420693e-12
2.267889438561582552e-02 3.080098833075426688e-14 1.277437891633723926e-15 3.283997000511813023e-11 1.414461643363351985e-12
2.278217908806241809e-02 3.437013558329302138e-14 1.431508541306964760e-15 3.632615103580163710e-11 1.571475844613463982e-12
2.288593417189436693e-02 3.833522621390855040e-14 1.603421322257907945e-15 4.016399781143075159e-11 1.745117644581671332e-12
2.299016177933257965e-02 4.273817025099516616e-14 1.795154538790924687e-15 4.438705428800197507e-11 1.937060087578551339e-12
2.309486406235407643e-02 4.762509358700423081e-14 2.008895819354431268e-15 4.903187152543570895e-11 2.149135377987097447e-12
2.320004318273649266e-02 5.304673906097884582e-14 2.247063169372669896e-15 5.413825906326301540e-11 2.383349108217482233e-12
2.330570131210267168e-02 5.905890341192727856e-14 2.512328027101279625e-15 5.974955568666234518e-11 2.641895672406318855e-12
2.341184063196547621e-02 6.572291309572345793e-14 2.807640492452658004e-15 6.591292094282236274e-11 2.927174957088119117e-12
2.351846333377290155e-02 7.310614218874329324e-14 3.136256977443169630e-15 7.267964885240463721e-11 3.241810406330400834e-12
2.362557161895327551e-02 8.128257584813340708e-14 3.501770366364981443e-15 8.010550535020384849e-11 3.588668565652291079e-12
2.373316769896068393e-02 9.033342306249973370e-14 3.908143021272258190e-15 8.825109108313312045e-11 3.970880216209234438e-12
2.384125379532069794e-02 1.003477827089009461e-13 4.359742914117270551e-15 9.718223129274823635e-11 4.391863218350421952e-12
2.394983213967620886e-02 1.114233672334900544e-13 4.861382988448626514e-15 1.069703946133826013e-10 4.855347191736914718e-12
2.405890497383346774e-02 1.236672885951561737e-13 5.418364187963266048e-15 1.176931427265768391e-10 5.365400167776707338e-12
2.416847454980844759e-02 1.371969114553212936e-13 6.036522401254511381e-15 1.294346129273168348e-10 5.926457359209747613e-12
2.427854312987328886e-02 1.521407789638350955e-13 6.722279669052288647e-15 1.422860357782936173e-10 6.543352201287031278e-12
2.438911298660299820e-02 1.686396168823282702e-13 7.482700016898538015e-15 1.563462901550194878e-10 7.221349829162787262e-12
2.450018640292241784e-02 1.868474222034850712e-13 8.325550304938052044e-15 1.717224981175581690e-10 7.966183166882161453e-12
2.461176567215333372e-02 2.069326428693892897e-13 9.259366517337351729e-15 1.885306621837660586e-10 8.784091814727022868e-12
2.472385309806179876e-02 2.290794556656227047e-13 1.029352594690678862e-14 2.068963477249708113e-10 9.681863933713129549e-12
2.483645099490575797e-02 2.534891498721227719e-13 1.143832576594161653e-14 2.269554133577773469e-10 1.066688133873971619e-11
2.494956168748279496e-02 2.803816247884069487e-13 1.270506851226478007e-14 2.488547923655803809e-10 1.174716802530966361e-11
2.506318751117810745e-02 3.099970098216149087e-13 1.410615506012095500e-14 2.727533283508213310e-10 1.293144236890096696e-11
2.517733081201278117e-02 3.425974164330177264e-13 1.565518568910231758e-14 2.988226684937912802e-10 1.422917325101072737e-11
2.529199394669221293e-02 3.784688318834769494e-13 1.736706991086330889e-14 3.272482179768235104e-10 1.565064038164266205e-11
2.540717928265471062e-02 4.179231654040801322e-13 1.925814576320406973e-14 3.582301593234129966e-10 1.720699910461048256e-11
2.552288919812045753e-02 4.613004581458206422e-13 2.134630933436946158e-14 3.919845406014623945e-10 1.891034998952115735e-11
2.563912608214058420e-02 5.089712690346480015e-13 2.365115533732633501e-14 4.287444366475595954e-10 2.077381353270913583e-11
2.575589233464644495e-02 5.613392494780864751e-13 2.619412961459483668e-14 4.687611876862954551e-10 2.281161030877498937e-11
