1.934296608463954154e-02,1.000004248586993549e+00,1.000004244529273834e+00,1.000004242388822018e+00,1.000004242389234355e+00,5.878424063853931244e-05,2.464277670810588461e-10
1.961229899059189694e-02,1.000004368247749742e+00,1.000004363929762441e+00,1.000004361652148122e+00,1.000004361652467644e+00,6.043698007247632280e-05,-3.340439036492170999e-11
1.988538210806357551e-02,1.000004491281761387e+00,1.000004486687321448e+00,1.000004484264037430e+00,1.000004484264229054e+00,6.212789086486677657e-05,-3.374578394499394562e-10
2.016226765528018189e-02,1.000004617799201689e+00,1.000004612898392153e+00,1.000004610313590225e+00,1.000004610313809827e+00,6.387168344939463853e-05,-6.808337227326433094e-10
2.044300857755775719e-02,1.000004747883336265e+00,1.000004742657854440e+00,1.000004739901970918e+00,1.000004739902068174e+00,6.566602187291688015e-05,-1.050951325964888383e-09
2.072765855742690969e-02,1.000004881634445786e+00,1.000004876065337278e+00,1.000004873128408134e+00,1.000004873128352623e+00,6.751090189023315944e-05,-1.448667519277080373e-09
2.101627202489781548e-02,1.000005019155625785e+00,1.000005013223266515e+00,1.000005010094885849e+00,1.000005010094824565e+00,6.940774781747236963e-05,-1.874856048189599278e-09
2.130890416786815345e-02,1.000005160552867478e+00,1.000005154236940808e+00,1.000005150906303930e+00,1.000005150906457363e+00,7.135802512266665944e-05,-2.330421966512119525e-09
2.160561094267606300e-02,1.000005305935137701e+00,1.000005299214613563e+00,1.000005295670812089e+00,1.000005295670860272e+00,7.336324109718652211e-05,-2.816294419893949907e-09
2.190644908479986649e-02,1.000005455414462396e+00,1.000005448267575758e+00,1.000005444499126650e+00,1.000005444499125984e+00,7.542494321655699807e-05,-3.333429532403897610e-09
2.221147611970697780e-02,1.000005609106013216e+00,1.000005601510240760e+00,1.000005597505218891e+00,1.000005597505316590e+00,7.754472605029685795e-05,-3.882818178091440586e-09
2.252075037385367628e-02,1.000005767128195444e+00,1.000005759060231592e+00,1.000005754806468472e+00,1.000005754806479130e+00,7.972422637947974833e-05,-4.465497194239276268e-09
2.283433098583820958e-02,1.000005929539584448e+00,1.000005921042000923e+00,1.000005916561868657e+00,1.000005916561970132e+00,8.193443224710615527e-05,-5.016474902141965231e-09
2.315227791770909163e-02,1.000006096651107068e+00,1.000006087569484281e+00,1.000006082781673244e+00,1.000006082781767169e+00,8.423768117248083410e-05,-5.731189300917094442e-09
2.347465196643084770e-02,1.000006268470699844e+00,1.000006258777230705e+00,1.000006253667094391e+00,1.000006253667223399e+00,8.660542230317291520e-05,-6.484487613533929107e-09
2.380151477550951702e-02,1.000006445131473853e+00,1.000006434796583354e+00,1.000006429348627934e+00,1.000006429348671455e+00,8.903945158392989015e-05,-7.278444291713981329e-09
2.413292884677992883e-02,1.000006626770321372e+00,1.000006615762567552e+00,1.000006609960199411e+00,1.000006609960274462e+00,9.154161477271324256e-05,-8.115255689666867056e-09
2.446895755235710401e-02,1.000006813528023342e+00,1.000006801813994484e+00,1.000006795639700297e+00,1.000006795639693857e+00,9.411380871267148061e-05,-8.997240952268725778e-09
