# T[K] Gamma_nTOp[1/tau_n] Gamma_pTOn[1/tau_n]
# fingerprint_hash: 631e4ebd94ca4c87
# fingerprint: {"QED_corrections":false,"T_end_MeV":0.001,"T_start_cosmo_MeV":40.0,"analytic_distortions":false,"finite_mass_corrections":true,"format_version":1,"incomplete_decoupling":true,"munuOverTnu":0.0,"nevo_file":null,"nevo_file_prefix":"NEVOPRIMAT","nevo_spectral_file":null,"radiative_corrections":true,"sampling_nTOp_per_decade":80,"spectral_distortions":true,"y_SZ":0.0,"y_gray":0.0}
1.160451812155007198e+07 9.999983390277716877e-01 0.000000000000000000e+00
1.194445382843508385e+07 9.999982903866240225e-01 0.000000000000000000e+00
1.229434740548801981e+07 9.999982403221092664e-01 0.000000000000000000e+00
1.265449055251050368e+07 9.999981887927793522e-01 0.000000000000000000e+00
1.302518351418111660e+07 9.999981357559721840e-01 0.000000000000000000e+00
1.340673533036361635e+07 9.999980811677802173e-01 0.000000000000000000e+00
1.379946409374797717e+07 9.999980249830164869e-01 0.000000000000000000e+00
1.420369721503815055e+07 9.999979671551848526e-01 0.000000000000000000e+00
1.461977169590851478e+07 9.999979076364478026e-01 0.000000000000000000e+00
1.504803440995584987e+07 9.999978463775941462e-01 0.000000000000000000e+00
1.548884239188134670e+07 9.999977833280095929e-01 0.000000000000000000e+00
1.594256313514404185e+07 9.999977184356428905e-01 0.000000000000000000e+00
1.640957489833307080e+07 9.999976516469754051e-01 0.000000000000000000e+00
1.689026702051510662e+07 9.999975829069855937e-01 0.000000000000000000e+00
1.738504024581887946e+07 9.999975121591173632e-01 0.000000000000000000e+00
1.789430705752837285e+07 9.999974393452430999e-01 0.000000000000000000e+00
1.841849202196240798e+07 9.999973644056298072e-01 0.000000000000000000e+00
1.895803214242760837e+07 9.999972872789014700e-01 0.000000000000000000e+00
1.951337722354025394e+07 9.999972079020035265e-01 0.000000000000000000e+00
2.008499024621973559e+07 9.999971262101658986e-01 0.000000000000000000e+00
2.067334775366751477e+07 9.999970421368659101e-01 0.000000000000000000e+00
2.127894024865204096e+07 9.999969556137945359e-01 0.000000000000000000e+00
2.190227260243212804e+07 9.999968665708207638e-01 0.000000000000000000e+00
2.254386447565865889e+07 9.999967749359589542e-01 0.000000000000000000e+00
2.320425075160592049e+07 9.999966806353384197e-01 0.000000000000000000e+00
2.388398198209420219e+07 9.999965835931748925e-01 0.000000000000000000e+00
2.458362484647430480e+07 9.999964837317453226e-01 0.000000000000000000e+00
2.530376262405800447e+07 9.999963809713651175e-01 0.000000000000000000e+00
2.604499568038682267e+07 9.999962752303708236e-01 0.000000000000000000e+00
2.680794196774604172e+07 9.999961664251052484e-01 0.000000000000000000e+00
2.759323754033992812e+07 9.999960544699096898e-01 0.000000000000000000e+00
